transaction_id,order_date,customer_id,customer_email,credit_card,territory,product_category,sales_channel,payment_method,quantity,unit_price,gross_amount,legacy_status,source_system
LEG-000208,2022/06/23 01:00:00,50212,,4461526546103399,IT,fashion,web,paypal,11,N/A,USD 4761.06,manual_review,erp
LEG-000209,14/04/2022,82623,customer82623@mail.net,5183258238687007,IT,home,web,card,11,437.96,4817.56 GBP,manual_review,pos
LEG-000210,2023-13-01,76889,customer76889@retail.org,4846398554743553,IT,groceries,mobile,card,3,,€1410.15,manual_review,batch_import
LEG-000211,2022-02-01,95078,customer95078@mail.net,5956201753703045,IT,groceries,mobile,wire,9,362.01,3258.08 EUR,pending,crm
LEG-000212,06/08/2023,61915,,4124938430894870,UK,groceries,web,paypal,5,111.84,559.18 USD,manual_review,batch_import
LEG-000213,30-06-2023 14:00,39431,customer39431@legacy.local,4361332541107609,FR,home,web,cash,7,34.23,239.59 EUR,pending,crm
LEG-000214,2022-05-08,22539,customer22539@retail.org,,DE,books,web,cash,10,312.86,£3128.62,ok,batch_import
LEG-000215,11/03/2022,24156,customer24156@legacy.local,5567972320024968,FR,books,mobile,wire,10,51.79,USD 517.93,pending,crm
LEG-000216,19/12/2022,83328,customer83328@example.com,5795995946521707,ES,groceries,mobile,cash,7,613.46,£4294.22,manual_review,erp
LEG-000217,02/01/2023,10881,customer10881@mail.net,5003342342583230,FR,electronics,mobile,cash,2,908.63,$1817.27,manual_review,erp
LEG-000218,21/03/23,32460,customer32460@legacy.local,4865596309938425,UK,home,partner,wire,10,470.61,GBP 4706.10,manual_review,pos
LEG-000219,13-12-2023 15:00,52182,customer52182@retail.org,5903337363466925,ES,electronics,store,cash,9,395.99,3563.87 EUR,unknown,batch_import
LEG-000220,2023-02-30,58170,customer58170@legacy.local,4514888143111508,PT,sports,store,paypal,6,670.58,4023.50 EUR,unknown,crm
LEG-000221,2023-02-20,55433,customer55433@retail.org,4633373898775153,UK,fashion,partner,card,7,559.53,3916.73 EUR,ok,batch_import
LEG-000222,2023/12/04 12:00:00,54541,customer54541@mail.net,4225999966361863,FR,fashion,store,card,7,161.62,,manual_review,crm
LEG-000223,26-10-2022 21:00,60579,customer60579@example.com,4256621286716323,UK,home,store,wire,4,355.67,USD 1422.67,manual_review,crm
LEG-000224,2023-05-18,42353,customer42353@example.com,5546926329676291,ES,home,store,paypal,10,263.17,GBP 2631.65,manual_review,batch_import
LEG-000225,01/06/2023,58330,customer58330@mail.net,4701765636004125,DE,electronics,web,wire,2,193.65,USD 387.29,pending,crm
LEG-000226,2022-06-22,26272,customer26272@mail.net,,DE,home,store,wire,7,,€2675.60,pending,crm
LEG-000227,2022/02/15 13:00:00,97046,customer97046@mail.net,,PT,electronics,store,paypal,3,281.19,843.58 USD,manual_review,crm
LEG-000228,07-09-2023 10:00,84606,customer84606@legacy.local,5715099768389030,ES,groceries,partner,wire,2,N/A,USD 861.44,pending,batch_import
LEG-000229,2022-12-03,88390,customer88390@retail.org,5035533803396852,ES,fashion,web,wire,8,617.85,EUR 4942.81,pending,erp
LEG-000230,22/07/2022,71220,customer71220@mail.net,5347156627768962,,fashion,partner,card,12,130.06,1560.76 GBP,pending,pos
LEG-000231,08-05-2023 02:00,47122,customer47122@legacy.local,4008576665674916,ES,books,mobile,wire,10,187.89,1878.86 GBP,manual_review,pos
LEG-000232,2023/05/05 01:00:00,65579,customer65579@example.com,4497243992011669,ES,home,partner,wire,4,919.91,3679.64 USD,manual_review,pos
LEG-000233,19/12/2022,21648,customer21648@retail.org,4270116864622522,PT,electronics,partner,wire,10,55.08,EUR 550.82,unknown,batch_import
LEG-000234,2022-13-23,24312,,4937710040901380,IT,sports,partner,cash,3,1447.49,$4342.47,unknown,erp
LEG-000235,2023-02-30,59602,,4843579786305050,UK,fashion,mobile,cash,6,509.33,€3055.99,ok,batch_import
LEG-000236,2023-13-01,28764,customer28764@mail.net,5271783332116025,FR,sports,partner,card,10,434.99,GBP 4349.94,unknown,erp
LEG-000237,22-01-2023 22:00,88732,customer88732@retail.org,4414111593195256,ES,books,mobile,cash,6,54.67,USD 328.01,pending,crm
LEG-000238,13/08/2022,70372,customer70372@mail.net,4954814973746052,PT,home,web,wire,5,316.61,1583.05 USD,pending,crm
LEG-000239,not_available,98853,customer98853@mail.net,4861259047292774,PT,groceries,mobile,card,6,394.96,EUR 2369.74,manual_review,batch_import
LEG-000240,,17383,customer17383@mail.net,4630136749261764,DE,electronics,web,card,8,60.59,484.76 GBP,manual_review,pos
LEG-000241,23/10/2023,87709,customer87709@example.com,4606888718981312,UK,books,partner,paypal,8,113.70,EUR 909.58,unknown,crm
LEG-000242,2022-06-25,49135,customer49135@legacy.local,,PT,home,mobile,wire,9,202.33,GBP 1820.98,unknown,pos
LEG-000243,24/11/2023,62436,,5359892625660931,IT,books,partner,card,-1,456.61,USD 2283.06,pending,pos
LEG-000244,2022/05/07 05:00:00,39127,customer39127@retail.org,5948491025625889,DE,home,store,card,2,948.13,£1896.27,unknown,crm
LEG-000245,26-11-2023 19:00,58516,customer58516@legacy.local,5784468341465111,ES,electronics,web,paypal,4,884.74,€3538.97,pending,batch_import
LEG-000246,08/05/22,98706,customer98706@example.com,5389097283215285,DE,home,store,card,12,370.08,GBP 4440.96,unknown,pos
LEG-000247,2023-02-08,10292,customer10292@retail.org,,DE,books,mobile,cash,10,369.14,€3691.44,pending,batch_import
LEG-000248,03-10-2022 03:00,66143,customer66143@legacy.local,5053134026650237,FR,fashion,partner,wire,9,495.72,4461.51 USD,manual_review,erp
LEG-000249,28/05/2023,12772,customer12772@example.com,5690674471639282,ES,groceries,mobile,cash,6,105.83,634.99 EUR,pending,erp
LEG-000250,16/05/22,93162,customer93162@legacy.local,4106684335670860,FR,sports,partner,wire,2,,,unknown,erp
LEG-000251,2022/09/16 15:00:00,89498,customer89498@example.com,4825559895343961,PT,books,web,card,3,169.43,GBP 508.30,manual_review,crm
LEG-000252,2022-07-26,54944,customer54944@legacy.local,5855716176880294,PT,books,web,wire,8,188.86,1510.87 GBP,ok,erp
LEG-000253,2023-09-14,83727,customer83727@legacy.local,4878844344812308,ES,sports,mobile,paypal,7,556.85,EUR 3897.96,ok,crm
LEG-000254,17-07-2023 08:00,58380,customer58380@mail.net,4053424089164983,PT,home,partner,wire,12,135.52,$1626.19,ok,batch_import
LEG-000255,2022/07/04 20:00:00,33083,customer33083@legacy.local,5931216376182091,ES,electronics,web,wire,8,118.55,948.36 EUR,ok,crm
LEG-000256,27-07-2022 04:00,54353,customer54353@legacy.local,5230848100184186,,fashion,partner,wire,2,2132.17,4264.34 GBP,ok,batch_import
LEG-000257,2023-01-01,23334,customer23334@mail.net,4092268592624945,FR,groceries,store,paypal,5,956.51,EUR 4782.55,pending,pos
LEG-000258,2023/08/15 13:00:00,72709,customer72709@legacy.local,4265576769523668,IT,books,mobile,cash,2,N/A,4074.18 GBP,pending,crm
LEG-000259,not_available,12248,customer12248@mail.net,4472863330212606,UK,books,web,cash,8,226.90,EUR 1815.18,ok,erp
LEG-000260,2023/04/27 23:00:00,64590,customer64590@retail.org,5704120092820667,FR,books,store,wire,3,250.95,EUR 752.84,pending,batch_import
LEG-000261,12-09-2023 02:00,34077,customer34077@retail.org,5620563411159503,IT,home,web,paypal,9,457.05,EUR 4113.41,ok,batch_import
LEG-000262,2022/10/17 12:00:00,50449,customer50449@retail.org,4156818209679042,DE,groceries,web,wire,6,7.89,47.35 GBP,pending,pos
LEG-000263,10-02-2022 22:00,48121,customer48121@legacy.local,4297102481717524,FR,sports,web,card,7,257.83,$1804.78,manual_review,erp
LEG-000264,15/02/2023,73997,customer73997@retail.org,5516874090380214,IT,electronics,mobile,cash,5,40.55,202.77 USD,manual_review,crm
LEG-000265,not_available,62028,customer62028@retail.org,5147082723590960,FR,fashion,mobile,card,4,,£3842.24,pending,crm
LEG-000266,2023/04/08 13:00:00,20709,customer20709@legacy.local,4654235677826596,IT,books,mobile,card,12,124.60,1495.19 EUR,unknown,crm
LEG-000267,2022-04-27,29331,customer29331@retail.org,4791033682963533,IT,sports,store,card,6,416.62,2499.73 EUR,manual_review,batch_import
LEG-000268,2022/04/27 05:00:00,81102,customer81102@legacy.local,4866464911110961,IT,electronics,partner,card,6,355.35,€2132.12,manual_review,crm
LEG-000269,27-02-2023 20:00,26310,customer26310@example.com,4844446306000258,IT,home,partner,wire,8,219.54,GBP 1756.32,manual_review,erp
LEG-000270,2023-06-14,32769,customer32769@legacy.local,5482531106092098,ES,electronics,mobile,cash,6,336.43,EUR 2018.58,unknown,erp
LEG-000271,22/02/22,59559,customer59559@example.com,,ES,fashion,web,wire,11,350.28,$3853.11,pending,erp
LEG-000272,2022/02/02 03:00:00,96463,customer96463@retail.org,4284139080882351,ES,home,web,wire,10,283.86,2838.63 EUR,unknown,batch_import
LEG-000273,2022/09/14 05:00:00,77194,customer77194@retail.org,5237676945919663,FR,electronics,partner,wire,-1,1183.00,$4732.00,unknown,batch_import
LEG-000274,not_available,52294,customer52294@mail.net,5105053795381649,PT,sports,web,cash,3,716.60,USD 2149.79,manual_review,batch_import
LEG-000275,08/09/2023,25631,customer25631@example.com,4742608805017164,FR,books,store,cash,3,208.28,£624.84,ok,pos
LEG-000276,23-05-2022 03:00,39362,customer39362@legacy.local,4580040104145964,PT,electronics,mobile,paypal,1,243.93,243.93 USD,ok,erp
LEG-000277,not_available,46771,customer46771@example.com,4311703037637153,IT,sports,store,cash,12,134.41,EUR 1612.95,unknown,batch_import
LEG-000278,12/07/2022,77300,customer77300@mail.net,,IT,fashion,mobile,wire,7,145.58,,unknown,pos
LEG-000279,17-02-2023 05:00,65389,customer65389@retail.org,4313100943181439,DE,electronics,mobile,paypal,4,243.42,€973.69,unknown,crm
LEG-000280,2023-12-06,91542,customer91542@legacy.local,,PT,electronics,web,paypal,5,477.28,EUR 2386.41,ok,pos
LEG-000281,2022/09/21 21:00:00,74312,,,IT,fashion,store,wire,9,408.38,$3675.40,manual_review,erp
LEG-000282,2022/10/10 09:00:00,53410,customer53410@example.com,5954107272849824,ES,electronics,partner,card,7,279.74,,unknown,crm
LEG-000283,25/12/2022,10084,customer10084@example.com,4369143075366614,IT,books,partner,paypal,3,84.75,€254.26,pending,pos
LEG-000284,,92355,customer92355@retail.org,5756766708061294,IT,home,store,card,3,769.49,$2308.47,manual_review,crm
LEG-000285,2022/04/10 09:00:00,95181,customer95181@example.com,,PT,electronics,web,wire,10,53.97,GBP 539.71,ok,pos
LEG-000286,2022-09-24,40792,customer40792@retail.org,4223288377441975,DE,electronics,partner,cash,9,N/A,4209.40 USD,manual_review,crm
LEG-000287,2023/04/01 01:00:00,95252,customer95252@legacy.local,5402588358681225,IT,groceries,mobile,paypal,10,446.66,4466.64 USD,manual_review,batch_import
LEG-000288,2023/11/06 16:00:00,33642,customer33642@mail.net,5100231177533126,DE,electronics,store,card,9,320.26,2882.31 USD,ok,erp
LEG-000289,2023/08/11 17:00:00,59496,customer59496@retail.org,5332683190130205,IT,electronics,store,wire,11,60.95,£670.42,pending,erp
LEG-000290,22-05-2022 02:00,56151,customer56151@example.com,4841173098503446,ES,home,store,card,9,198.40,1785.64 GBP,unknown,batch_import
LEG-000291,2023-02-30,24532,customer24532@mail.net,4238503719905169,ES,fashion,mobile,paypal,5,583.19,2915.95 USD,unknown,batch_import
LEG-000292,27-01-2022 06:00,39852,customer39852@example.com,4662668217195535,ES,electronics,web,wire,1,112.11,GBP 112.11,pending,crm
LEG-000293,25/12/2022,33670,customer33670@mail.net,5711148375374584,PT,sports,store,card,6,236.09,£1416.57,unknown,crm
LEG-000294,21/07/23,78287,customer78287@example.com,5710704496410496,DE,electronics,mobile,wire,12,96.38,,unknown,crm
LEG-000295,2022-09-26,13406,customer13406@mail.net,5601864876998426,PT,electronics,store,paypal,6,758.45,4550.72 GBP,manual_review,crm
LEG-000296,,96406,customer96406@mail.net,4770707057836091,IT,electronics,partner,wire,11,114.21,USD 1256.31,pending,erp
LEG-000297,09-02-2022 05:00,16498,,4044058093511871,PT,books,store,cash,11,106.11,$1167.20,unknown,pos
LEG-000298,2023-09-29,59114,customer59114@mail.net,4193588953690261,PT,books,partner,card,5,471.21,2356.07 EUR,manual_review,pos
LEG-000299,2022/09/06 11:00:00,48412,customer48412@example.com,5651588157937639,PT,home,partner,wire,6,759.30,USD 4555.79,manual_review,batch_import
LEG-000300,2022-13-04,74775,customer74775@retail.org,5120602128866526,PT,electronics,store,paypal,4,791.25,,unknown,batch_import
LEG-000301,2023-12-18,67106,customer67106@legacy.local,5765728941347509,IT,fashion,store,paypal,8,181.25,,pending,batch_import
LEG-000302,not_available,90671,customer90671@retail.org,4449134213882090,IT,home,web,cash,6,,1575.27 EUR,manual_review,batch_import
LEG-000303,03-05-2022 14:00,48658,customer48658@mail.net,4415131528547815,ES,groceries,store,wire,12,382.53,,ok,erp
LEG-000304,27/04/2023,38863,customer38863@retail.org,4183061789320649,IT,sports,partner,wire,5,673.67,$3368.37,manual_review,pos
LEG-000305,06-03-2023 14:00,38695,customer38695@example.com,,FR,sports,partner,cash,5,113.26,$566.28,manual_review,erp
LEG-000306,2023-08-10,50437,customer50437@mail.net,4061558108358328,UK,home,store,paypal,4,560.24,EUR 2240.94,ok,crm
LEG-000307,25/01/2022,15542,customer15542@example.com,4662411186008921,DE,books,store,paypal,5,157.79,USD 788.94,ok,pos
LEG-000308,16-08-2022 13:00,59359,customer59359@mail.net,4607658173906375,ES,sports,mobile,card,2,729.87,USD 1459.74,pending,batch_import
LEG-000309,2023/05/21 08:00:00,84270,,5043878753577881,DE,fashion,mobile,card,1,3804.11,EUR 3804.11,ok,batch_import
LEG-000310,2023/07/15 13:00:00,78758,customer78758@example.com,5485959224839589,DE,sports,mobile,wire,12,203.21,EUR 2438.53,pending,batch_import
LEG-000311,2023/12/12 03:00:00,50873,,5921583503446945,DE,books,mobile,card,4,877.21,€3508.82,ok,erp
LEG-000312,12-09-2023 08:00,60193,customer60193@legacy.local,4319222705102876,FR,electronics,mobile,cash,10,165.42,1654.15 USD,unknown,crm
LEG-000313,27-05-2022 13:00,31773,customer31773@mail.net,5520575639836520,FR,electronics,store,paypal,5,945.54,USD 4727.72,unknown,crm
LEG-000314,2022-09-17,62205,customer62205@retail.org,,UK,sports,web,paypal,12,18.70,£224.37,unknown,erp
LEG-000315,2023-02-17,58005,customer58005@example.com,4412704938620448,FR,groceries,web,cash,11,234.92,EUR 2584.12,unknown,crm
LEG-000316,2022/03/25 23:00:00,38511,customer38511@legacy.local,4406424295633432,FR,sports,web,cash,8,398.94,3191.54 GBP,pending,crm
LEG-000317,2023/12/21 13:00:00,30408,customer30408@legacy.local,5183437401827279,IT,books,web,paypal,4,673.01,€2692.05,unknown,pos
LEG-000318,14-07-2023 05:00,56924,customer56924@retail.org,5673459576403816,FR,fashion,web,wire,8,191.86,1534.85 GBP,pending,erp
LEG-000319,25/05/2022,17051,,4324412336132850,FR,books,partner,wire,5,970.35,USD 4851.77,manual_review,erp
LEG-000320,22-11-2023 23:00,62413,customer62413@example.com,4392355580996132,ES,fashion,web,paypal,5,773.49,€3867.44,manual_review,crm
LEG-000321,2023-06-14,33529,customer33529@mail.net,4602529867076604,UK,books,partner,paypal,11,74.72,GBP 821.90,pending,batch_import
LEG-000322,12/12/2022,98436,customer98436@retail.org,5401775095465408,FR,electronics,partner,paypal,1,,EUR 404.65,manual_review,erp
LEG-000323,2023/05/21 13:00:00,26522,customer26522@retail.org,4897015502916815,UK,fashion,web,wire,11,330.48,GBP 3635.30,manual_review,crm
LEG-000324,2022/09/07 22:00:00,49741,customer49741@retail.org,5424809624406306,FR,books,store,card,9,,3079.83 USD,unknown,batch_import
LEG-000325,2023/07/26 00:00:00,53090,customer53090@mail.net,4773826460917851,IT,sports,store,cash,8,,2709.58 GBP,unknown,batch_import
LEG-000326,29/08/2022,47209,customer47209@retail.org,4163319422686536,FR,sports,web,paypal,8,348.05,€2784.42,manual_review,pos
LEG-000327,30/06/2023,33281,customer33281@example.com,5663093299819960,PT,groceries,partner,card,1,,2003.27 GBP,manual_review,erp
LEG-000328,29/06/2022,58373,customer58373@mail.net,4039773973278195,PT,groceries,web,card,4,904.17,$3616.69,manual_review,crm
LEG-000329,25-10-2023 17:00,80430,customer80430@retail.org,4460568761124912,UK,home,partner,wire,10,60.93,609.30 GBP,manual_review,erp
LEG-000330,2023-12-18,68284,customer68284@legacy.local,5035954429477422,FR,sports,mobile,card,8,207.08,€1656.65,unknown,batch_import
LEG-000331,29-05-2023 10:00,55116,customer55116@retail.org,5276015343324913,DE,groceries,web,wire,10,322.10,EUR 3221.04,unknown,crm
LEG-000332,03/04/2023,80481,customer80481@mail.net,,PT,books,partner,cash,1,4363.71,4363.71 EUR,ok,erp
LEG-000333,2023/08/27 06:00:00,72394,customer72394@example.com,4739970469472587,UK,books,mobile,paypal,-1,110.11,USD 990.99,pending,batch_import
LEG-000334,2022/07/03 02:00:00,76787,customer76787@example.com,5582313348458714,PT,home,store,wire,3,785.06,2355.18 EUR,pending,pos
LEG-000335,03-10-2022 07:00,95654,customer95654@mail.net,5555746966060652,,groceries,mobile,wire,7,425.45,,manual_review,batch_import
LEG-000336,2023-05-31,36142,customer36142@example.com,5797067349960105,FR,sports,web,cash,10,398.84,3988.39 USD,manual_review,erp
LEG-000337,2023/03/25 07:00:00,85246,customer85246@mail.net,4155732573755344,ES,groceries,partner,cash,2,501.99,EUR 1003.97,unknown,crm
LEG-000338,2023/07/06 15:00:00,76088,customer76088@example.com,4818281979316477,UK,sports,web,wire,6,727.67,4366.04 GBP,manual_review,crm
LEG-000339,09/01/2022,91748,customer91748@mail.net,5873959232342108,ES,books,store,card,1,4141.97,EUR 4141.97,unknown,erp
LEG-000340,2023-02-30,38473,customer38473@example.com,4607763369112898,PT,fashion,store,paypal,1,3862.86,€3862.86,manual_review,pos
LEG-000341,2023/02/14 03:00:00,12116,customer12116@example.com,5316704502329028,UK,electronics,web,wire,7,5.89,USD 41.24,manual_review,erp
LEG-000342,2022-07-05,29841,,4465495005070260,IT,home,mobile,card,,337.37,EUR 3711.12,ok,batch_import
LEG-000343,15-10-2023 00:00,80349,customer80349@mail.net,5917793238223116,IT,home,store,wire,10,220.49,2204.88 GBP,unknown,erp
LEG-000344,30/01/23,29034,,4326509775396737,IT,groceries,store,paypal,1,2898.95,$2898.95,manual_review,crm
LEG-000345,,78035,customer78035@legacy.local,5118425476818268,UK,electronics,mobile,paypal,6,219.67,1318.00 GBP,ok,pos
LEG-000346,13/04/2022,79582,customer79582@legacy.local,5340646867752401,IT,home,web,card,3,279.31,USD 837.93,manual_review,erp
LEG-000347,2022/03/14 07:00:00,35345,customer35345@legacy.local,4923724501848197,DE,electronics,partner,wire,6,207.77,£1246.62,ok,batch_import
LEG-000348,22-06-2022 22:00,92168,customer92168@mail.net,4199537660144485,FR,electronics,web,card,10,233.53,2335.30 GBP,manual_review,pos
LEG-000349,20-01-2023 19:00,73945,customer73945@example.com,,DE,groceries,partner,card,10,280.56,GBP 2805.55,unknown,batch_import
LEG-000350,19/12/2022,43228,customer43228@mail.net,4574238856527155,UK,home,store,paypal,11,163.29,1796.15 GBP,manual_review,erp
LEG-000351,2023/01/06 05:00:00,73627,customer73627@example.com,5884882691311964,FR,fashion,mobile,cash,8,219.53,USD 1756.22,unknown,erp
LEG-000352,27/01/2022,81825,customer81825@legacy.local,5320430977688936,IT,groceries,partner,paypal,5,155.86,$779.28,pending,pos
LEG-000353,2022-09-10,27628,customer27628@retail.org,,,fashion,web,paypal,12,134.31,EUR 1611.70,unknown,pos
